median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,distance_to_coast,distance_to_los_angeles,distance_to_san_diego,distance_to_san_jose,distance_to_san_francisco
205514.75,4.4606,44.0,8830.9,3081.9,7823.2,1926.0,41.24701,-116.36351,418323.99,817084.18,950782.87,643880.85,647377.25
220145.19,4.3089,43.0,3253.2,983.7,2386.7,549.0,33.229025,-123.318469,42973.2,478860.3,577175.22,475132.96,511433.51
399423.12,9.9561,24.0,1606.1,391.4,888.2,326.0,38.290828,-116.856902,470964.05,487609.08,620053.88,454521.88,490604.73
92359.84,3.8864,1.0,1727.8,309.3,1137.7,349.0,38.976492,-114.094832,500000.0,661116.71,748403.39,705173.92,737761.41
150777.34,3.1729,41.0,7026.9,2321.7,9216.5,1845.0,37.302646,-114.441195,500000.0,498452.98,566466.63,658521.84,705223.3
147498.67,2.7484,27.0,589.8,148.6,489.0,144.0,39.095203,-116.097462,500000.0,592676.33,715303.22,542250.58,569949.47
251805.53,4.0361,1.0,3180.1,818.9,2898.8,722.0,34.141169,-118.887567,424446.76,60484.06,225099.42,447095.0,513627.65
128433.12,2.8831,10.0,1534.9,390.8,1139.3,233.0,40.600006,-117.414342,350234.99,731966.52,876509.14,530062.04,533849.66
104866.98,2.6675,43.0,6706.1,1566.1,2028.2,1321.0,33.830244,-116.854862,500000.0,130092.95,126670.4,599516.08,665953.61
162999.68,2.6275,5.0,802.2,210.6,825.6,198.0,36.307718,-124.411784,139012.93,614380.33,774650.3,252096.1,240180.36
130303.1,2.7228,9.0,1709.9,505.5,2199.1,516.0,33.214947,-123.425155,33464.93,488889.13,586973.42,479364.38,514597.93
198377.58,2.8391,3.0,4401.8,1093.4,2617.9,758.0,37.679505,-118.230879,370311.78,403583.41,559976.96,324932.82,368542.5
278484.33,5.6941,29.0,535.7,141.0,541.7,133.0,38.862585,-124.431387,202261.42,769677.41,946260.62,279469.63,213422.91
113814.07,1.3827,2.0,226.1,51.8,170.8,38.0,41.441606,-114.956491,500000.0,870949.22,989199.74,749927.81,758187.07
145934.85,2.9416,18.0,7535.7,1906.6,2459.3,1316.0,39.523694,-119.358542,216993.92,616727.47,781806.46,327963.54,329681.87
234750.93,4.2204,14.0,6261.1,1070.8,2167.4,1337.0,37.640478,-121.793446,58399.26,511744.64,690204.38,34480.5,56970.74
479293.02,8.9278,29.0,1326.6,322.1,833.2,318.0,41.359862,-120.364878,81411.16,833958.07,1001725.37,465804.82,436282.5
136461.82,3.8669,5.0,4167.5,1084.0,3166.1,804.0,37.04515,-115.566848,500000.0,411547.11,502385.64,560950.54,610510.54
78229.44,4.0878,46.0,1309.9,457.9,639.8,280.0,37.831454,-114.764475,500000.0,524022.14,608481.65,630087.34,672463.7
231989.61,4.2513,5.0,6465.6,1990.0,6450.1,1385.0,38.162936,-123.279533,85390.55,643314.43,820336.9,152633.54,87100.03
124394.5,1.5005,2.0,84.8,19.4,27.2,11.0,36.394807,-116.331413,500000.0,313091.92,415599.5,505448.35,561212.12
272782.54,6.6556,39.0,1666.7,523.9,1123.0,280.0,40.465586,-118.428615,268690.07,713575.28,868654.82,458725.65,456428.03
298524.63,6.4912,23.0,7593.4,2370.9,4719.2,1205.0,34.259171,-118.352221,469718.81,25448.03,203748.57,468061.54,534911.36
323464.33,7.306,31.0,2750.0,617.0,2422.2,693.0,37.771001,-116.315753,500000.0,448551.79,566845.82,493633.59,536445.54
500001.0,15.0,50.0,6501.7,2249.6,5380.9,1300.0,39.361216,-122.160131,18751.53,686048.18,864188.9,225979.68,178371.59
93269.82,2.0563,16.0,6369.5,1535.3,7310.6,1484.0,41.087774,-118.924028,209122.65,784875.38,943519.08,488758.78,475575.8
157113.56,1.8353,22.0,14474.2,4905.5,2864.9,1897.0,40.897225,-121.146798,28026.63,803289.92,975781.91,400703.12,364553.01
291272.78,6.845,27.0,905.2,201.3,767.8,171.0,37.333033,-123.50762,84510.43,599465.14,772415.39,143013.61,107487.85
182465.05,3.6602,29.0,11126.7,3708.4,2840.9,1469.0,38.610034,-123.396666,106657.97,685669.35,863462.19,193343.63,126531.28
132401.8,2.4809,5.0,1835.3,281.1,1106.1,333.0,36.245258,-123.06705,17065.09,502100.25,668201.42,160631.59,179012.68
184010.87,3.7828,12.0,5339.2,1197.5,2926.8,678.0,36.947689,-118.043552,410027.86,322698.43,476956.52,343688.08,397423.12
85346.78,3.0925,13.0,5320.3,1377.3,2387.7,825.0,41.109525,-123.388783,164895.0,906249.89,1084120.31,438563.55,380535.64
491566.23,12.6147,8.0,6001.5,2055.6,3589.8,1016.0,41.341688,-118.51391,236142.37,811155.45,966153.55,531202.6,519369.44
500001.0,15.0,46.0,4150.3,842.4,1501.5,664.0,41.006434,-118.322881,261780.17,773554.53,927171.88,510543.7,503352.63
81152.65,1.6798,24.0,518.2,132.1,275.9,148.0,33.814523,-115.009087,500000.0,299213.37,234090.25,735162.43,799735.34
77468.65,1.8479,28.0,8156.6,2124.9,3402.5,1331.0,40.575798,-117.923046,308085.46,726175.24,876162.37,496992.72,497484.82
55707.63,2.8416,37.0,1651.7,360.0,1353.7,366.0,41.509455,-114.151328,500000.0,903649.4,1012908.84,809884.62,820551.04
129085.45,2.9632,27.0,1278.7,221.2,650.5,186.0,35.931872,-124.174578,108226.14,579569.07,736240.24,257026.32,257181.41
87262.93,2.8147,36.0,4519.1,1399.3,3269.4,902.0,37.42714,-117.106466,477356.44,389197.86,523432.7,422711.23,469609.55
183670.1,3.9887,9.0,13131.2,3718.9,5053.2,1784.0,39.901405,-124.221959,207977.47,839620.9,1018089.67,349486.55,283761.42
104847.1,3.4277,15.0,2868.1,534.3,2698.8,595.0,37.839742,-116.841535,487086.44,439785.9,570021.64,448223.59,490086.93
83731.84,1.9894,46.0,3499.9,719.9,2757.4,792.0,41.938093,-120.448573,59449.81,898120.04,1065210.46,525947.78,493036.85
103468.79,2.4204,5.0,5768.5,1088.0,2759.8,1044.0,36.829277,-118.081268,410469.46,309375.71,464605.82,342568.88,397730.41
500001.0,11.334,28.0,8435.0,1688.6,3793.4,1594.0,39.282456,-121.24985,61466.7,640661.25,816967.32,223093.88,196579.03
218652.25,3.6166,15.0,4225.0,944.5,4162.4,1287.0,40.029616,-122.829397,92497.47,779477.35,957742.93,309981.74,253742.29
126584.82,3.5072,36.0,11426.1,2697.9,8177.3,1670.0,37.193954,-116.903119,500000.0,369873.8,498030.81,441543.62,490920.76
85735.89,1.7999,18.0,8338.5,2774.6,7738.3,1683.0,40.641346,-115.001486,500000.0,786688.16,901512.49,699096.22,714165.6
199733.6,3.3942,22.0,4876.3,1130.5,3919.4,921.0,37.688469,-122.572384,11324.7,562071.81,739329.42,71580.38,16179.93
293513.82,7.9768,5.0,4823.6,1205.8,2824.9,736.0,36.410683,-114.832618,500000.0,405762.4,462376.6,636040.16,689538.31
277662.18,6.4066,22.0,64.8,22.5,45.9,20.0,33.524325,-123.028088,61500.32,446292.62,553664.73,436622.18,475280.62
330972.39,7.2911,17.0,6327.6,1020.6,5487.1,1486.0,36.237429,-116.77555,500000.0,277283.32,392703.36,471585.89,529296.5
85315.71,2.1768,22.0,2456.8,492.0,1652.4,599.0,39.472396,-114.425826,500000.0,691911.74,789881.95,691997.64,719549.68
117155.26,2.1559,21.0,10024.4,3305.9,6725.5,1779.0,41.252221,-122.952606,131708.98,901568.44,1078616.66,444514.22,389889.24
380010.88,8.8468,46.0,13498.0,2373.1,6515.2,1855.0,34.890954,-119.931555,305112.6,181075.0,351891.3,324181.68,390061.05
339389.39,7.3578,23.0,8101.4,2100.5,7196.2,1504.0,35.874737,-120.956696,182664.28,320064.34,494575.85,182989.51,247736.89
190433.42,3.8379,28.0,3524.2,929.2,1767.2,777.0,33.962629,-120.420984,289100.76,201269.3,332925.48,398296.07,460054.39
271708.85,7.4769,28.0,2450.7,801.5,1837.1,698.0,39.061867,-116.592033,468810.11,576373.67,707032.27,500873.54,527570.69
83252.43,2.1776,17.0,5876.3,1981.8,9102.1,1950.0,41.62179,-117.557516,307510.4,844066.49,990456.91,603921.55,596888.66
48131.56,2.124,19.0,6673.7,1700.8,7545.5,1512.0,38.589046,-114.328787,500000.0,614286.18,700844.09,677034.59,712835.56
73114.0,1.6981,13.0,6247.7,1706.2,2521.6,1174.0,38.362227,-122.552465,27079.62,615971.96,794430.52,127682.93,66865.88
314969.14,5.5671,45.0,157.9,36.5,85.6,33.0,37.758154,-118.795761,318275.99,415352.51,579548.65,276705.12,318567.7
341596.68,5.104,45.0,3198.7,554.2,1327.5,604.0,33.34033,-119.784175,367563.01,163201.0,254165.93,483986.0,547168.48
53433.36,3.2758,34.0,8957.4,3015.3,6566.0,1723.0,39.430286,-114.852011,500000.0,669974.98,774361.17,655761.97,682842.2
133631.83,2.806,47.0,8375.1,1576.2,5561.0,1595.0,38.219471,-124.388498,183512.66,720680.4,895232.1,240361.9,179587.86
500001.0,15.0,33.0,6182.8,1520.7,3610.3,973.0,38.784029,-114.113711,500000.0,642804.16,728044.71,699239.26,733509.6
188445.42,3.8364,47.0,4742.9,1237.5,4129.3,976.0,41.038705,-119.46279,165404.14,784525.25,947297.42,461366.32,443399.82
492016.56,10.3072,16.0,13667.1,2975.6,4027.5,1925.0,39.947627,-117.931834,326248.13,656355.67,806633.57,449629.01,457789.15
227215.57,4.1049,43.0,189.1,57.0,55.6,27.0,39.918695,-120.719448,89809.54,688644.07,861434.35,304224.07,280653.86
166360.15,3.3187,30.0,1895.8,550.3,2088.3,456.0,41.308246,-115.54847,484357.8,840994.18,965575.07,701263.7,708168.26
469318.38,10.4855,3.0,5699.0,1107.0,7833.2,1599.0,41.904382,-118.599127,213104.86,873931.98,1029110.43,580432.55,563575.0
249623.55,7.1993,27.0,14371.5,3466.4,5949.3,1910.0,38.022186,-117.540485,419975.08,446138.37,590582.85,390172.21,429029.42
205446.98,4.4173,20.0,925.6,303.0,379.7,240.0,33.534375,-117.686501,500000.0,76833.77,102974.69,569155.7,635997.47
361585.87,8.8483,32.0,10200.0,2714.1,6550.6,1634.0,36.861734,-120.678188,178799.45,382744.37,561420.16,119907.86,184186.75
500001.0,15.0,21.0,10825.2,2128.4,3675.8,1477.0,39.982211,-123.702095,165577.75,818328.36,997002.68,333257.57,269856.43
104973.83,2.8881,46.0,1419.1,285.4,815.2,469.0,32.763391,-116.019085,500000.0,250920.3,106816.02,737643.71,804348.38
326343.28,5.9479,5.0,3604.0,892.3,2393.8,832.0,33.040431,-121.457983,221447.98,318636.9,402905.23,479697.59,533072.48
212773.02,3.506,49.0,7506.4,2387.0,4759.0,1690.0,33.137999,-115.586233,500000.0,265886.0,154057.7,738643.03,804825.47
157106.11,2.5581,2.0,8365.9,1631.3,4532.3,1297.0,39.44484,-118.109248,326355.11,599991.69,752603.52,404101.22,418247.62
120889.25,2.5159,22.0,11233.8,2061.0,4396.2,1804.0,37.261083,-120.786108,157742.72,424699.38,603266.82,98034.34,154816.6
466305.23,11.6511,7.0,5108.1,1117.9,3917.0,886.0,36.00453,-118.260405,420983.55,217341.81,378923.89,356107.89,418736.64
91009.92,1.4995,42.0,7140.7,1155.7,2085.1,944.0,33.503362,-117.722327,500000.0,77355.54,101638.31,569616.52,636447.84
214221.8,6.0782,10.0,10022.0,3294.6,4180.5,1263.0,39.456282,-117.079824,414233.23,609955.01,749074.97,480616.36,500331.92
122271.67,2.7315,40.0,6001.3,1478.2,3992.7,1797.0,35.549688,-115.86545,500000.0,273510.7,336440.07,574345.1,634460.58
500001.0,12.9811,1.0,3119.8,1025.9,1466.4,424.0,35.020579,-122.822573,38293.19,433368.23,581896.19,271145.25,307836.72
230178.58,3.8044,16.0,6685.5,1807.6,6832.3,1644.0,38.697032,-114.586484,500000.0,611420.19,703973.25,657145.06,691701.58
189495.06,3.6024,41.0,3167.4,950.7,3098.4,840.0,37.810603,-120.186174,194738.64,453358.37,629099.38,159008.51,196339.74
471963.14,11.4926,28.0,5268.6,1015.8,2478.7,763.0,35.942901,-115.465272,500000.0,328885.46,390678.47,593760.42,651075.72
306859.77,7.5843,48.0,8563.5,1375.0,3507.3,1389.0,38.594131,-122.184964,1145.48,616469.7,795137.61,141829.68,93913.49
264973.48,6.2497,20.0,4833.1,1188.8,6895.1,1465.0,35.076604,-124.195196,87949.86,557036.77,699977.98,325731.66,338984.14
385720.87,7.268,26.0,4602.3,1289.9,4367.9,1129.0,40.050887,-118.479888,276556.24,667606.92,823645.16,422364.28,424833.74
106907.37,2.3397,15.0,8987.2,1638.4,4948.1,1370.0,34.67853,-121.091004,205880.03,270847.48,423825.03,304539.38,363827.86
270843.8,6.9938,41.0,6067.3,1052.9,3372.3,1987.0,34.008958,-114.163149,500000.0,375695.98,313030.34,789767.17,852829.31
149000.35,3.9772,30.0,5902.9,1714.3,5389.9,1334.0,39.933174,-123.403239,139007.57,798551.1,977207.66,316876.41,255153.96
216090.32,5.5653,12.0,5887.1,1011.7,5118.4,1120.0,39.224974,-124.00332,173766.11,771364.17,949331.85,279189.88,212501.52
322265.68,5.9938,2.0,3963.0,980.3,1049.9,524.0,34.23507,-124.027313,50273.49,532930.82,658678.65,395399.87,418794.52
120832.82,2.3018,10.0,12690.8,2053.0,4026.1,1750.0,33.604335,-122.222826,133670.43,371198.91,481363.08,416478.06,463542.65
338431.79,6.4,27.0,3835.4,630.5,1732.9,939.0,40.464791,-118.418493,269568.16,713466.66,868450.44,459231.79,457030.2
174084.34,4.0076,21.0,8979.3,2843.7,7279.8,1982.0,39.877686,-119.191585,221059.38,653488.25,816386.57,366835.99,364843.67
128278.4,2.1298,16.0,5905.1,1637.9,2333.8,1056.0,35.608945,-120.824204,202427.65,292700.79,465594.85,214778.87,279254.19
191744.32,4.1044,37.0,4942.8,894.3,4412.6,954.0,38.752875,-123.567672,124957.72,707406.57,885201.27,215082.48,148270.76
255468.92,4.5359,45.0,3320.5,525.6,988.8,485.0,33.679522,-122.045761,147825.64,353775.91,466892.49,407270.5,456091.96
343504.21,6.3992,22.0,13216.6,2917.6,8248.7,1704.0,37.316953,-122.566456,1018.87,533409.6,709435.59,59866.37,52005.03
61744.81,1.0693,39.0,2950.1,570.1,785.5,483.0,32.677938,-116.670498,500000.0,210996.01,46042.19,703101.78,769951.69
229267.81,5.6569,41.0,3934.6,997.7,2118.6,1105.0,36.220218,-116.310563,500000.0,298341.58,396913.96,512180.74,569156.34
150691.67,3.2966,22.0,4156.1,1186.9,3852.4,798.0,33.211007,-116.341353,500000.0,199000.6,93881.24,681293.53,747901.8
284012.84,7.2858,49.0,6980.5,1426.6,4284.7,1217.0,37.013898,-114.325074,500000.0,483765.71,542937.37,671030.7,719833.89
141202.83,4.4767,17.0,3141.4,1067.4,2007.7,404.0,36.505976,-115.215502,500000.0,387197.21,457014.49,600393.82,653726.57
137866.72,3.6692,17.0,7920.1,2669.2,4774.0,1676.0,36.721658,-119.27305,307883.43,311479.86,485026.79,242253.63,301942.37
265372.59,4.0289,26.0,8905.8,1390.8,6109.4,1403.0,32.930647,-120.143172,347287.04,215956.33,279720.7,515356.78,576314.46
274303.21,5.4742,37.0,48.9,12.6,76.5,16.0,35.935355,-114.884431,500000.0,370614.41,414081.64,644119.47,700593.05
314107.22,7.7272,38.0,9532.5,2506.3,7964.4,1839.0,39.686597,-118.082135,321340.07,626917.91,779042.17,421649.71,432374.54
138448.31,2.6257,38.0,2706.0,560.7,2174.6,845.0,36.004687,-121.408814,138265.39,361203.55,534206.18,154556.75,215909.67
210153.43,3.6466,41.0,2946.3,597.6,1663.0,704.0,39.294134,-118.573128,291095.24,583876.02,741948.3,361827.35,375037.19
437926.83,10.8223,42.0,5335.8,1171.5,2614.6,998.0,36.010048,-114.082431,500000.0,436749.34,462139.2,711599.38,766567.14
126718.27,3.6086,49.0,1618.4,394.2,1229.3,274.0,36.520775,-115.580564,500000.0,365681.53,446634.94,568053.33,621758.68
178752.31,5.5865,3.0,11001.2,2246.3,3320.7,1490.0,37.856975,-121.546563,74173.22,517385.0,696059.31,64961.45,77334.04
87291.11,2.1372,9.0,1302.8,353.5,654.9,332.0,41.531478,-114.493979,500000.0,894409.76,1007747.58,787332.39,796621.7
70287.98,1.6021,1.0,3316.5,1100.5,2460.5,730.0,33.534174,-114.194648,500000.0,378178.1,290585.65,815131.59,879326.12
74053.39,2.401,19.0,2852.5,844.0,1040.3,493.0,32.812681,-122.072747,171041.68,381318.57,459426.46,503689.18,552127.59
123734.59,2.9626,14.0,2157.6,377.2,1267.7,531.0,38.275593,-115.096283,500000.0,548014.16,645331.41,605692.44,643812.61
352973.86,8.3641,40.0,6195.9,972.2,2130.4,822.0,41.516422,-115.226371,500000.0,871283.73,992950.06,736642.89,743177.67
343226.28,8.9327,50.0,11275.6,3143.8,2326.2,1530.0,41.90237,-124.082587,239857.49,1011626.54,1189521.91,540901.94,480898.8
43815.2,1.4117,38.0,237.9,66.8,131.3,32.0,37.09956,-117.468263,456106.91,346200.08,487794.49,392406.43,443461.86
212992.77,3.239,2.0,178.2,49.4,103.8,27.0,36.946775,-121.294553,121658.98,424463.27,602594.88,68537.26,135178.63
308572.76,6.8119,7.0,7717.9,1317.3,3371.7,967.0,38.627156,-117.416567,411491.93,514265.47,657253.56,417312.72,447429.64
198512.85,4.2072,38.0,6852.9,1510.0,4577.1,961.0,37.77853,-114.907634,500000.0,511720.29,598456.58,617256.53,660098.67
472349.62,11.0534,43.0,6389.6,1179.4,5261.7,1166.0,38.523837,-119.262818,254446.1,505833.42,672705.24,265349.28,288512.13
281004.09,6.7134,28.0,8521.2,2088.0,6161.5,1273.0,40.802995,-120.148665,114307.48,769521.69,937219.88,413344.0,389773.48
217253.82,3.8167,10.0,1235.1,307.0,1521.4,355.0,39.589909,-114.823922,500000.0,686825.25,792080.65,663881.3,689468.36
154688.03,4.0261,25.0,5540.9,852.6,2339.5,730.0,37.220335,-114.271793,500000.0,502772.66,565314.27,673976.62,721217.92
214289.87,4.3316,22.0,6804.0,2065.1,2603.2,859.0,36.887712,-123.846519,103235.42,597622.09,766118.44,180625.02,159789.24
73305.34,2.6978,11.0,1580.9,309.1,1044.3,217.0,38.576217,-114.810095,500000.0,589584.54,684851.0,635574.64,671036.66
369130.0,7.8737,40.0,5532.8,1861.8,6737.8,1741.0,36.82921,-123.63093,82600.72,577791.77,746729.37,164539.93,149717.35
315343.52,6.9968,45.0,2310.9,626.6,1431.0,604.0,36.848904,-120.958495,154273.24,396817.5,575309.08,99033.6,164913.14
233995.31,5.8859,38.0,313.9,104.1,372.0,89.0,32.654906,-116.492972,500000.0,224480.3,62841.89,716019.08,782864.01
276285.93,5.1838,10.0,2574.4,809.8,2486.3,502.0,34.153609,-116.341112,500000.0,175215.12,176591.91,613247.4,678736.5
85962.31,2.4329,18.0,3158.7,819.7,2780.2,990.0,37.14088,-116.87887,500000.0,365047.49,492246.19,444098.18,494013.44
263962.18,6.0649,47.0,4298.2,1160.7,2663.7,557.0,40.315208,-124.089319,205996.71,867781.1,1046452.04,381729.8,317600.93
188441.62,4.8426,5.0,3857.3,902.0,1566.7,651.0,35.147907,-123.103856,9236.91,461565.54,611057.57,266945.76,297905.9
500001.0,14.9,11.0,1716.3,393.4,926.2,294.0,37.465113,-114.669727,500000.0,497898.33,574155.85,637775.74,683272.21
74655.27,2.0627,27.0,5794.9,1174.5,5255.4,1108.0,35.77714,-123.644655,56535.65,528806.01,685922.76,234001.97,246980.38
135927.85,2.9038,27.0,3160.6,559.6,1404.2,674.0,33.495638,-123.675268,2410.49,506090.26,612834.81,457034.09,488623.21
101382.56,1.7298,36.0,2949.3,485.0,906.6,544.0,41.603836,-115.725718,460083.56,868375.6,995935.89,710103.25,713678.45
181046.09,3.9322,13.0,7498.6,2037.5,5928.5,1342.0,40.619402,-117.76671,319954.49,731678.05,880031.54,509783.15,510936.81
87965.69,1.5769,47.0,3245.9,887.1,2289.8,501.0,33.245678,-120.807611,275590.03,253932.2,345192.75,465734.58,523797.22
434251.84,9.1276,28.0,2728.1,552.8,1090.0,713.0,39.337979,-122.76004,69661.28,712613.45,891250.31,234762.95,176840.41
344099.89,8.6308,2.0,6528.4,1394.3,4408.5,1111.0,35.802009,-115.216211,500000.0,337531.6,386441.57,619878.27,677595.42
213092.62,4.0724,7.0,6532.4,1579.8,3088.3,1108.0,41.951073,-114.120354,500000.0,949505.54,1060839.59,839304.01,846721.5
97274.08,2.4394,32.0,8108.2,1639.6,4597.9,1677.0,35.372786,-123.975297,75768.64,544386.31,693531.43,287593.68,300559.79
113363.8,1.796,6.0,14665.2,3965.7,5438.1,1875.0,34.768015,-118.681809,422886.83,89538.12,267683.01,406110.61,472925.02
216618.13,2.9379,19.0,10478.4,2866.4,3439.5,1558.0,37.89496,-121.756312,54763.94,531801.1,710454.64,62822.1,59919.93
262970.43,6.5223,15.0,2765.7,562.7,1374.3,422.0,40.433699,-115.759938,495098.13,742915.28,866751.26,632090.89,646282.07
122137.69,2.7948,23.0,1163.8,329.4,568.9,158.0,34.328929,-120.866233,236962.97,243533.18,387310.25,347295.09,407311.02
500001.0,14.0855,24.0,7713.1,1676.9,3702.1,1643.0,39.239326,-116.996392,428289.49,587577.71,725065.06,476362.2,499323.35
500001.0,10.9618,46.0,6830.5,1440.4,7333.7,1681.0,33.083363,-118.835004,464090.64,120797.54,161511.08,548602.62,613947.28
188559.75,4.4839,48.0,7200.5,1987.1,5525.6,1387.0,41.22988,-118.814004,214295.57,799958.62,957538.67,507035.15,493594.83
191605.22,3.397,28.0,8532.5,1763.0,6739.0,1425.0,33.270212,-115.491006,500000.0,268782.93,167241.62,735868.63,801827.3
158064.04,3.1851,24.0,5776.4,1165.8,2292.4,998.0,41.185198,-119.560754,153180.61,801850.13,965041.44,472206.12,452079.97
443376.07,11.6934,22.0,6292.5,2057.3,4467.2,1534.0,37.162669,-115.621205,500000.0,419294.8,513504.69,555098.16,603689.73
224212.85,3.0222,42.0,959.9,208.7,456.5,221.0,36.756866,-120.684018,181323.81,373680.05,552328.95,125135.94,190499.54
390377.48,7.8508,6.0,366.2,91.9,79.1,48.0,41.746417,-122.664779,119149.16,939397.5,1115118.97,494447.99,442651.62
174443.28,4.5407,47.0,3793.7,1246.5,3048.5,1114.0,41.90865,-119.717488,120599.98,883342.94,1046319.64,540961.04,514730.22
240619.55,6.8767,4.0,2384.7,391.5,797.8,432.0,38.676692,-119.267264,249545.72,522611.47,689084.97,273647.37,293261.57
168008.8,2.7395,34.0,10650.0,3354.9,7632.4,1982.0,33.707633,-119.476976,384196.74,120370.4,241901.22,459108.76,523948.03
235702.39,3.6702,51.0,4164.6,661.4,2495.9,847.0,37.308616,-116.012531,500000.0,414415.22,520808.1,519637.34,567160.71
211896.59,4.4171,39.0,9173.3,2454.3,5946.4,1326.0,37.527049,-118.570871,345168.08,387779.5,549683.31,293785.29,339932.2
127291.75,3.0685,27.0,6638.5,1563.1,2655.0,872.0,37.387241,-115.171337,500000.0,463022.53,549595.91,593678.03,640035.2
465576.76,9.4833,43.0,1661.2,561.3,1029.4,208.0,37.910172,-119.101052,286890.61,436161.43,603350.63,253658.63,291849.46
130879.46,2.8332,22.0,5283.2,1830.6,5506.2,1462.0,32.677885,-122.140492,168749.44,393018.5,466019.4,518904.62,566785.39
136716.57,3.1702,47.0,6303.2,2039.8,7805.3,1961.0,39.256659,-123.140294,100328.02,725182.78,903828.35,239420.77,176787.73
401136.81,10.1272,16.0,8577.9,2367.4,8975.5,1960.0,39.267746,-115.38219,500000.0,633621.67,745388.15,606790.35,634336.8
422983.87,9.0156,32.0,9092.9,1845.0,2479.2,1418.0,33.596963,-123.910186,22122.72,526136.19,635761.65,454607.05,483124.27
500001.0,11.6207,5.0,4555.5,1467.7,3125.9,907.0,37.917275,-123.265099,77959.97,623784.71,800109.28,137056.16,75992.73
135276.43,1.4262,41.0,7157.6,1139.6,5988.5,1343.0,37.899431,-123.831586,127128.0,660365.85,835109.29,181963.75,124796.73
227446.84,5.0553,33.0,11579.8,2165.7,7035.4,1448.0,38.983279,-120.050791,172931.75,571888.24,743463.44,243390.95,246671.67
229484.43,4.7312,45.0,5014.7,1051.6,3483.7,919.0,33.311278,-118.907536,449813.41,102773.35,175700.63,523267.88,588783.78
177979.07,3.1994,35.0,8728.4,2517.7,4400.1,1152.0,38.451781,-124.291315,180535.62,730438.67,906096.17,244283.91,180416.79
178653.23,5.4449,5.0,2109.3,532.3,1728.4,417.0,35.167144,-119.086345,373259.07,146389.34,324973.84,348644.7,415427.87
208190.56,3.6956,23.0,9434.2,3175.8,4465.3,1814.0,37.316528,-120.365526,193286.41,410800.49,588494.9,134816.86,188016.98
258680.15,4.9392,46.0,5904.2,1282.8,2929.1,861.0,39.846574,-116.376726,461842.08,665429.66,795532.43,554163.64,572125.25
500001.0,15.0,37.0,13122.7,3792.7,2989.9,1748.0,39.203636,-115.785455,500000.0,613420.92,731455.74,571628.99,598894.59
217729.79,5.421,32.0,10936.1,1725.1,3782.9,1548.0,33.629579,-117.307842,500000.0,97965.48,102072.18,584949.13,651749.37
225899.93,5.5593,14.0,3182.2,910.7,1549.7,594.0,38.116255,-119.528297,243374.54,466717.31,637191.35,224915.9,256470.68
257801.71,7.3355,33.0,10014.3,2341.8,5572.5,1543.0,41.706607,-122.23044,82240.34,920310.17,1094971.52,486420.5,438030.35
236147.82,4.9947,43.0,2397.0,767.9,2770.6,555.0,33.98931,-115.605294,500000.0,242910.6,201915.14,678837.74,743768.99
142541.09,2.3191,5.0,3531.5,965.2,1701.3,1043.0,40.602617,-120.912474,55347.36,765867.41,937983.42,372491.15,340703.04
99967.42,1.6686,35.0,3244.3,935.0,3888.1,856.0,39.174207,-120.758935,106599.49,612463.15,787221.22,226601.38,212807.4
249444.59,4.4036,42.0,1978.3,628.6,2895.1,634.0,39.853031,-114.881879,500000.0,710775.24,818931.15,669824.53,692716.19
165865.72,3.8134,41.0,7097.5,1111.9,5159.1,1359.0,35.178604,-114.256229,500000.0,385525.31,382685.46,725159.75,784418.36
93801.7,1.3797,47.0,6554.5,2277.3,1704.5,1044.0,35.234945,-115.069625,500000.0,318535.22,339619.66,654385.94,714633.11
500001.0,11.9131,38.0,3192.5,614.3,4802.4,1008.0,41.107185,-114.018535,500000.0,868143.92,973338.23,796519.48,810815.37
198147.69,4.7789,22.0,6277.0,1177.4,9510.3,1926.0,35.918404,-115.376457,500000.0,333467.6,391530.01,602204.54,659520.89
467212.92,10.6298,6.0,10698.2,3317.0,4867.3,1909.0,33.098646,-117.104246,500000.0,149202.46,42424.01,641225.99,708075.95
77503.95,1.1745,40.0,12116.5,2843.2,2969.2,1574.0,38.205669,-121.414896,76181.12,542894.62,721292.51,104925.09,100526.38
449901.49,10.752,34.0,3291.7,625.1,4216.6,888.0,33.685768,-114.493951,500000.0,348207.73,270287.26,782712.98,846942.41
127661.79,3.3497,4.0,2358.8,440.0,595.6,369.0,40.067664,-115.295418,500000.0,718217.31,833833.71,647407.11,666969.03
359884.56,9.54,2.0,7470.3,1344.1,4846.0,1191.0,38.596591,-121.972159,17252.02,605983.75,784571.46,139912.04,99900.13
238267.27,5.0984,9.0,7356.3,1751.4,8057.3,1624.0,40.809902,-119.363794,180061.6,758167.54,920633.13,443144.59,428229.32
268787.59,5.8823,30.0,4362.9,705.2,3870.9,1291.0,39.955954,-123.764416,170273.77,819321.51,997986.79,333308.51,269491.88
230117.32,5.8868,37.0,4449.8,676.4,2044.5,736.0,33.56508,-114.490257,500000.0,350600.06,265724.32,790456.55,854927.41
165398.81,3.4726,19.0,6123.9,1912.7,2855.3,1174.0,36.120171,-118.485933,397032.95,231277.4,397149.03,332279.12,394771.61
195805.32,3.0407,51.0,6288.0,1645.3,4272.5,1379.0,39.858322,-121.925394,11323.26,723953.74,900999.47,280041.56,236130.64
